"ID","Victim","CC_Fraud","Other_ID_Theft","Victim_Cat","Victim.Cat.Code","Date.of.Attack","Age","Dwelling","City_Rural","Computer","Tablet","Cell_Phone","HH_Income","No_of_CC","Social_Net","Social_Net_Acct","OL_Bank","Firewall","Malware.Present","Frequent.Traveler","Security_Clearance","Kids_in_HH","Tot_Kids","Secure_Hnet","Sess_Cnt_1mos","Cyber_Atks","No_Cyber_Atks_1mo"
744240540,0,0,0,"A",0,2015-03-02,81,"House","City",1,1,1,"Medium",4,1,"LI",0,1,0,0,0,0,0,1,99,1,29
765017190,1,0,1,"D",3,2015-03-02,12,"House","City",1,1,1,"High",4,1,"FB",0,1,0,0,0,0,0,0,0,0,0
788499512,0,0,0,"A",0,2015-03-02,78,"Apartment","Rural",1,0,1,"Low",1,0,"FB",0,1,0,0,0,0,0,1,99,1,31
791062122,1,1,0,"B",1,2015-03-02,16,"Apartment","Rural",1,0,1,"Low",0,1,"FB",1,1,0,0,0,0,0,0,99,1,30
793851310,1,0,1,"B",1,2015-03-02,92,"Apartment","Rural",1,0,0,"Low",1,1,"FB",0,1,0,0,0,0,0,0,95,1,20
816775721,1,1,0,"B",1,2015-03-02,18,"Apartment","City",1,0,1,"Low",0,0,"FB",0,0,1,0,0,0,0,0,80,0,0
832934603,1,1,0,"B",1,2015-03-02,22,"Apartment","Rural",1,0,0,"Low",1,1,"FB",0,0,0,0,0,0,0,0,0,0,0
843732290,1,0,1,"B",1,2015-03-02,38,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,0,1,3,1,98,1,25
851853050,0,0,0,"A",0,2015-03-02,62,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,0,1,2,0,99,1,28
857632626,1,1,0,"C",2,2015-03-02,22,"House","City",1,1,1,"Medium",4,1,"LI",0,1,1,0,0,1,1,0,100,1,39
878843677,0,0,0,"A",0,2015-03-02,59,"Apartment","Rural",1,0,1,"Low",1,0,"LI",1,1,0,0,1,1,2,0,100,1,36
880977600,0,0,0,"A",0,2015-03-02,55,"House","City",1,1,1,"Medium",4,1,"FB",1,1,1,1,1,0,0,0,100,1,36
893949085,1,1,0,"B",1,2015-03-02,24,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,91,1,16
907875930,0,0,0,"A",0,2015-03-02,20,"Apartment","City",1,0,1,"Low",0,0,"FB",0,1,0,0,0,0,0,0,95,1,19
908730150,0,0,0,"A",0,2015-03-02,90,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,1,96,1,21
947951418,1,1,0,"C",2,2015-03-02,31,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,51,0,0
958060840,1,0,1,"B",1,2015-03-02,77,"Apartment","City",1,1,1,"Low",1,1,"FB",0,1,0,1,1,0,0,0,0,0,0
962462574,1,1,0,"C",2,2015-03-02,20,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,0,95,1,20
971702081,1,1,0,"C",2,2015-03-02,19,"Apartment","Rural",1,0,0,"Medium",4,1,"LI",0,0,1,0,0,0,0,0,4,0,0
986034040,0,0,0,"A",0,2015-03-02,63,"House","City",1,1,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,79,0,0
2949419,1,1,0,"B",1,2015-03-03,25,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,1,0,0,0,0,0,1,95,1,20
13585652,0,0,0,"A",0,2015-03-03,76,"Apartment","Rural",1,0,1,"Low",1,0,"FB",0,1,1,0,0,0,0,1,100,1,37
13894969,0,0,0,"A",0,2015-03-03,85,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,75,0,0
134885670,0,0,0,"A",0,2015-03-03,54,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,33,0,0
153006390,0,0,0,"A",0,2015-03-03,51,"Apartment","City",1,1,1,"Medium",4,1,"LI",0,1,0,0,0,0,0,0,97,1,22
159602447,0,0,0,"A",0,2015-03-03,19,"Apartment","Rural",1,0,0,"Low",0,0,"LI",0,0,1,0,0,0,0,0,0,0,0
163960505,1,1,0,"B",1,2015-03-03,22,"Apartment","City",1,0,1,"Low",1,0,"FB",0,1,0,0,0,0,0,1,99,1,26
182396890,1,0,1,"B",1,2015-03-03,22,"Apartment","City",1,0,1,"Low",1,0,"FB",0,1,0,0,0,0,0,1,98,1,26
198732280,0,0,0,"A",0,2015-03-03,58,"House","City",1,1,1,"High",4,1,"FB",0,0,1,0,0,0,0,0,90,1,15
199249454,1,1,0,"C",2,2015-03-03,20,"Apartment","Rural",1,0,0,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,0,0,0
205432570,1,1,0,"C",2,2015-03-03,23,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,0,97,1,22
242225650,0,0,0,"A",0,2015-03-03,79,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,1,97,1,21
249876860,0,0,0,"A",0,2015-03-03,86,"House","City",1,1,1,"Medium",4,0,"FB",0,1,0,0,1,1,3,0,0,0,0
251862100,0,0,0,"A",0,2015-03-03,64,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,45,0,0
257622690,0,0,0,"A",0,2015-03-03,71,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,0,96,1,20
299634450,0,0,0,"A",0,2015-03-03,50,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,0,0,0
306545610,0,0,0,"A",0,2015-03-03,89,"House","City",1,1,1,"Medium",4,1,"LI",0,0,1,0,0,0,0,0,65,0,0
338517271,0,0,0,"A",0,2015-03-03,55,"House","City",1,1,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,0,0,0
374258304,1,0,1,"C",2,2015-03-03,36,"Apartment","City",1,1,1,"Medium",4,1,"LI",0,0,1,0,0,0,0,0,84,1,12
378446350,0,0,0,"A",0,2015-03-03,43,"Apartment","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,0,1,3,1,98,1,23
389872820,1,0,1,"B",1,2015-03-03,54,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,1,0,0,1,1,1,100,1,35
404129070,0,0,0,"A",0,2015-03-03,73,"Apartment","City",1,0,1,"Low",0,0,"FB",0,1,1,0,0,0,0,1,100,1,33
423468600,1,0,1,"C",2,2015-03-03,16,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,36,0,0
436749620,0,0,0,"A",0,2015-03-03,76,"Apartment","Rural",1,0,1,"Low",1,0,"FB",0,1,1,0,0,1,1,1,100,1,39
451927640,1,0,1,"B",1,2015-03-03,73,"Apartment","City",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,0,0,0
466779817,0,0,0,"A",0,2015-03-03,77,"Apartment","City",1,1,1,"Medium",4,0,"FB",0,1,0,0,0,0,0,1,99,1,31
495416530,0,0,0,"A",0,2015-03-03,94,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,0,97,1,22
550039970,1,0,1,"B",1,2015-03-03,82,"Apartment","Rural",1,0,0,"Low",0,1,"FB",0,1,0,0,0,0,0,1,99,1,29
570384160,0,0,0,"A",0,2015-03-03,86,"House","City",1,1,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,73,0,0
590227646,0,0,0,"A",0,2015-03-03,63,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,46,0,0
597987980,1,1,0,"B",1,2015-03-03,34,"Apartment","City",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,57,0,0
598203517,1,1,0,"C",2,2015-03-03,21,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,34,0,0
617474080,1,0,1,"B",1,2015-03-03,97,"Apartment","City",1,1,1,"Low",1,0,"FB",0,0,1,0,0,0,0,0,0,0,0
624810700,1,1,0,"B",1,2015-03-03,23,"Apartment","City",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,67,0,0
630788097,0,0,0,"A",0,2015-03-03,84,"Apartment","Rural",1,0,0,"Low",1,0,"FB",0,0,1,0,0,0,0,0,0,0,0
659810150,1,0,1,"B",1,2015-03-03,40,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,0,0,0
660430100,1,0,1,"D",3,2015-03-03,53,"House","City",1,1,1,"High",4,1,"FB",0,1,0,0,0,0,0,1,95,1,19
666530777,0,0,0,"A",0,2015-03-03,43,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,1,96,1,21
697007807,1,1,0,"B",1,2015-03-03,40,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,0,0,0
702039830,1,1,0,"B",1,2015-03-03,57,"Apartment","Rural",1,0,0,"Low",1,1,"FB",0,0,1,0,0,0,0,0,37,0,0
709501510,1,1,0,"B",1,2015-03-03,40,"Apartment","Rural",1,0,0,"Low",0,1,"FB",0,1,0,0,0,1,3,1,98,1,25
713960705,1,1,0,"C",2,2015-03-03,12,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,1,1,0,0,1,1,0,100,1,34
731839545,1,1,0,"B",1,2015-03-03,34,"Apartment","City",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,39,0,0
748614790,1,1,0,"B",1,2015-03-03,51,"Apartment","City",1,0,1,"Low",1,1,"",0,0,1,0,0,0,0,0,83,1,12
749095280,1,0,1,"B",1,2015-03-03,59,"Apartment","City",1,0,1,"Low",0,1,"FB",0,1,0,0,0,1,3,0,98,1,24
767644110,0,0,0,"A",0,2015-03-03,82,"House","City",1,1,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,17,0,0
773078090,1,0,1,"D",3,2015-03-03,35,"House","City",1,1,1,"High",5,1,"FB",0,0,1,0,0,0,0,0,77,0,0
778362980,1,0,1,"C",2,2015-03-03,21,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,1,0,0,0,1,2,0,100,1,32
788988146,1,1,0,"B",1,2015-03-03,37,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,0,0,0
803199214,1,1,0,"B",1,2015-03-03,15,"Apartment","City",1,1,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,94,1,18
811696690,0,0,0,"A",0,2015-03-03,77,"Apartment","City",1,1,1,"Medium",4,0,"FB",0,1,0,0,0,0,0,1,97,1,22
820497439,0,0,0,"A",0,2015-03-03,57,"Apartment","Rural",1,0,0,"Low",1,1,"FB",0,1,0,0,0,0,0,1,100,1,32
842117003,0,0,0,"A",0,2015-03-03,69,"Apartment","Rural",1,0,1,"Low",1,0,"FB",0,0,1,0,0,0,0,0,29,0,0
844328210,0,0,0,"A",0,2015-03-03,12,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,0,0,0
868219170,1,1,0,"B",1,2015-03-03,84,"Apartment","Rural",1,0,0,"Low",1,0,"FB",0,0,1,0,0,0,0,0,0,0,0
882568750,1,1,0,"B",1,2015-03-03,41,"Apartment","City",1,1,1,"Low",0,1,"FB",0,1,0,0,0,1,3,1,99,1,26
912834780,1,0,1,"B",1,2015-03-03,34,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,1,0,0,0,0,0,0,100,1,32
915388360,1,1,0,"D",3,2015-03-03,52,"House","City",1,1,1,"High",4,0,"FB",0,0,1,0,0,0,0,0,39,0,0
919032770,1,0,1,"B",1,2015-03-03,63,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,88,1,14
922983091,0,0,0,"A",0,2015-03-03,97,"Apartment","City",1,1,1,"Low",1,0,"FB",0,1,0,0,0,0,0,0,100,1,33
938340460,1,1,0,"D",3,2015-03-03,35,"House","City",1,1,1,"High",5,1,"FB",0,1,1,0,0,0,0,0,100,1,33
940972392,1,1,0,"C",2,2015-03-03,14,"House","City",1,1,1,"Medium",4,1,"LI",0,1,0,0,0,0,0,1,99,1,31
943706560,1,1,0,"B",1,2015-03-03,35,"Apartment","City",1,0,1,"Low",0,1,"FB",0,1,1,0,0,1,1,1,100,1,39
944452921,0,0,0,"A",0,2015-03-03,85,"Apartment","City",1,0,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,0,0,0
944843061,0,0,0,"A",0,2015-03-03,75,"Apartment","City",1,0,1,"Low",0,1,"FB",0,1,1,0,0,0,0,1,100,1,36
958102845,1,1,0,"B",1,2015-03-03,20,"Apartment","City",1,1,1,"Low",1,1,"FB",0,1,0,0,0,0,0,0,100,1,32
991570600,1,1,0,"D",3,2015-03-03,38,"House","City",1,1,1,"High",4,1,"FB",0,1,1,0,0,1,1,0,100,1,35
5983159,0,0,0,"A",0,2015-03-04,14,"House","City",1,1,1,"Medium",4,0,"FB",0,1,0,0,0,1,3,0,67,0,0
6666137,1,1,0,"C",2,2015-03-04,22,"Apartment","Rural",1,0,0,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,100,1,34
11951073,0,0,0,"A",0,2015-03-04,74,"House","City",1,1,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,100,1,38
13787002,1,0,1,"C",2,2015-03-04,32,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,0,0,0
17312883,1,0,1,"C",2,2015-03-04,17,"House","City",1,1,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,98,1,24
141709070,0,0,0,"A",0,2015-03-04,85,"Apartment","City",1,0,1,"Low",1,0,"FB",0,0,1,0,0,0,0,0,100,1,38
155109679,0,0,0,"A",0,2015-03-04,41,"Apartment","Rural",1,0,0,"Low",1,0,"FB",0,0,1,0,0,0,0,1,98,1,25
185476750,0,0,0,"A",0,2015-03-04,90,"Apartment","Rural",1,0,0,"Low",0,1,"FB",0,0,1,0,0,0,0,0,0,0,0
216061020,1,0,1,"C",2,2015-03-04,78,"Apartment","Rural",1,0,1,"Medium",4,1,"LI",0,1,0,0,0,0,0,0,92,1,16
236609100,0,0,0,"A",0,2015-03-04,100,"Apartment","City",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,43,0,0
237418600,0,0,0,"A",0,2015-03-04,22,"House","City",1,1,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,0,0,0
252918550,0,0,0,"A",0,2015-03-04,17,"House","City",1,1,1,"Medium",4,0,"FB",0,1,0,0,0,0,0,1,99,1,29
254009980,0,0,0,"A",0,2015-03-04,20,"Apartment","Rural",1,0,0,"Low",1,1,"FB",0,1,1,0,0,0,0,0,66,0,0
304851270,0,0,0,"A",0,2015-03-04,61,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,1,1,0,0,1,1,1,100,1,35
307635340,1,0,1,"B",1,2015-03-04,81,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,99,1,31
325824490,0,0,0,"A",0,2015-03-04,46,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,0,0,0
329232743,0,0,0,"A",0,2015-03-04,89,"Apartment","Rural",1,0,0,"Low",0,1,"FB",0,1,0,0,0,0,0,0,19,0,0
331854580,1,1,0,"D",3,2015-03-04,19,"House","City",1,1,1,"High",4,1,"FB",0,0,1,0,0,0,0,0,11,0,0
333510850,0,0,0,"A",0,2015-03-04,35,"Apartment","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,0,1,2,1,96,1,20
336156473,0,0,0,"A",0,2015-03-04,89,"House","City",1,1,1,"Medium",4,1,"LI",0,1,0,0,0,0,0,0,69,0,0
341049980,1,0,1,"B",1,2015-03-04,12,"Apartment","Rural",1,0,1,"Low",0,0,"FB",0,0,1,0,0,0,0,0,0,0,0
359900422,1,0,1,"C",2,2015-03-04,14,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,50,0,0
366022194,0,0,0,"A",0,2015-03-04,69,"Apartment","City",1,0,1,"Low",0,0,"FB",0,1,1,0,0,0,0,1,100,1,37
368346999,0,0,0,"A",0,2015-03-04,59,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,0,0,0
370331532,0,0,0,"A",0,2015-03-04,16,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,56,0,0
386666550,1,0,1,"B",1,2015-03-04,94,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,0,0,0,0,0,0,0,0,0,0
428216940,0,0,0,"A",0,2015-03-04,32,"House","City",1,1,1,"Medium",4,0,"FB",0,1,0,0,0,1,2,0,95,1,19
435821860,0,0,0,"A",0,2015-03-04,44,"House","City",1,1,1,"Medium",4,1,"LI",0,1,0,0,0,0,0,0,86,1,13
441082799,1,0,1,"D",3,2015-03-04,19,"House","City",1,1,1,"High",4,1,"FB",0,0,1,0,0,0,0,0,97,1,22
465719800,0,0,0,"A",0,2015-03-04,36,"Apartment","City",1,1,1,"Medium",4,1,"LI",0,1,0,0,0,0,0,0,100,1,35
476552580,0,0,0,"A",0,2015-03-04,62,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,0,1,3,1,99,1,28
497712569,0,0,0,"A",0,2015-03-04,44,"House","City",1,1,1,"Medium",4,1,"LI",0,1,1,0,0,0,0,0,89,1,14
504734663,1,1,0,"B",1,2015-03-04,13,"Apartment","City",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,93,1,17
508463690,1,1,0,"B",1,2015-03-04,61,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,60,0,0
513936730,0,0,0,"A",0,2015-03-04,41,"Apartment","Rural",1,0,0,"Low",1,1,"FB",0,0,1,0,0,0,0,0,0,0,0
527104693,1,1,0,"B",1,2015-03-04,21,"Apartment","City",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,99,1,27
541131522,1,1,0,"B",1,2015-03-04,22,"Apartment","Rural",1,0,0,"Low",0,1,"FB",0,0,1,0,0,0,0,1,100,1,36
543325043,1,1,0,"B",1,2015-03-04,28,"Apartment","City",1,1,1,"Low",0,1,"FB",0,1,0,0,0,0,0,0,40,0,0
550664051,0,0,0,"A",0,2015-03-04,89,"Apartment","City",1,1,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,0,0,0
560451430,0,0,0,"A",0,2015-03-04,85,"Apartment","City",1,0,1,"Low",1,0,"FB",0,0,1,0,0,0,0,0,99,1,30
562801299,0,0,0,"A",0,2015-03-04,65,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,100,1,37
568726500,0,0,0,"A",0,2015-03-04,60,"Apartment","City",1,1,1,"Medium",4,1,"LI",0,1,1,0,0,1,1,1,100,1,34
577070700,0,0,0,"A",0,2015-03-04,78,"Apartment","Rural",1,0,1,"Medium",4,1,"LI",0,0,1,0,0,0,0,0,0,0,0
579140411,0,0,0,"A",0,2015-03-04,15,"Apartment","City",1,1,1,"Low",1,0,"LI",0,0,1,0,0,0,0,1,95,1,19
584303550,1,0,1,"B",1,2015-03-04,90,"Apartment","Rural",1,0,0,"Low",0,1,"FB",0,0,1,0,0,0,0,1,100,1,32
619131050,1,1,0,"B",1,2015-03-04,65,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,91,1,16
672202090,1,1,0,"B",1,2015-03-04,15,"Apartment","City",1,1,1,"Low",1,1,"FB",0,1,1,0,0,0,0,1,100,1,32
698835480,1,0,1,"D",3,2015-03-04,64,"House","City",1,1,1,"High",5,1,"LI",0,1,1,0,0,1,1,0,100,1,38
717676170,1,1,0,"B",1,2015-03-04,30,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,0,0,0
723702943,0,0,0,"A",0,2015-03-04,97,"House","City",1,1,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,22,0,0
731944504,0,0,0,"A",0,2015-03-04,82,"Apartment","City",1,1,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,0,0,0
808069482,1,1,0,"B",1,2015-03-04,15,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,60,0,0
808539900,0,0,0,"A",0,2015-03-04,90,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,0,0,0
818426190,0,0,0,"A",0,2015-03-04,40,"Apartment","Rural",1,0,1,"Low",0,0,"FB",0,0,1,0,0,0,0,1,98,1,26
837112461,0,0,0,"A",0,2015-03-04,83,"Apartment","City",1,1,1,"Low",0,1,"FB",0,1,0,0,0,0,0,1,95,1,19
840216730,0,0,0,"A",0,2015-03-04,14,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,0,0,0
872573554,0,0,0,"A",0,2015-03-04,91,"Apartment","Rural",1,0,0,"Low",1,1,"FB",0,1,1,0,0,0,0,0,84,1,12
872732870,0,0,0,"A",0,2015-03-04,46,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,41,0,0
885540435,1,1,0,"B",1,2015-03-04,22,"Apartment","Rural",1,0,0,"Low",1,1,"FB",0,0,1,0,0,0,0,1,100,1,34
902781430,1,1,0,"B",1,2015-03-04,85,"Apartment","City",1,0,1,"Low",0,0,"FB",0,1,0,0,0,0,0,0,93,1,17
907956940,1,1,0,"B",1,2015-03-04,62,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,0,1,3,1,100,1,35
936347115,1,1,0,"C",2,2015-03-04,13,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,99,1,27
942368379,1,1,0,"B",1,2015-03-04,83,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,0,0,0,0,0,0,93,1,17
947732680,1,1,0,"B",1,2015-03-04,67,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,0,0,0,0,0,0,99,1,27
952614350,0,0,0,"A",0,2015-03-04,87,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,1,0,0,0,0,1,98,1,24
959444618,0,0,0,"A",0,2015-03-04,83,"Apartment","City",1,0,1,"Low",1,0,"FB",0,0,1,0,0,0,0,0,14,0,0
984440900,0,0,0,"A",0,2015-03-04,46,"Apartment","City",1,0,1,"Low",0,0,"FB",0,0,1,0,0,0,0,0,79,0,0
4097178,0,0,0,"A",0,2015-03-05,81,"House","City",1,1,1,"Medium",4,1,"LI",0,0,1,0,0,0,0,0,99,1,30
19397186,0,0,0,"A",0,2015-03-05,78,"Apartment","City",1,0,1,"Low",0,1,"FB",0,1,1,0,0,1,1,0,45,0,0
106276288,0,0,0,"A",0,2015-03-05,61,"Apartment","Rural",1,0,1,"Medium",4,1,"LI",0,1,0,0,0,0,0,0,89,1,14
113187558,0,0,0,"A",0,2015-03-05,62,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,0,0,0
127418367,1,1,0,"B",1,2015-03-05,22,"Apartment","Rural",1,0,0,"Low",0,1,"FB",0,1,0,0,0,1,3,0,98,1,24
171279984,1,1,0,"B",1,2015-03-05,92,"Apartment","Rural",1,0,0,"Low",1,1,"FB",0,0,1,0,0,0,0,1,95,1,20
184276770,1,0,1,"B",1,2015-03-05,23,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,1,98,1,23
199896936,0,0,0,"A",0,2015-03-05,23,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,34,0,0
207312870,0,0,0,"A",0,2015-03-05,13,"Apartment","City",1,1,1,"Low",1,0,"FB",0,1,0,0,0,0,0,0,16,0,0
214984040,0,0,0,"A",0,2015-03-05,97,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,1,100,1,34
222431300,1,0,1,"B",1,2015-03-05,42,"Apartment","City",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,75,0,0
233134210,0,0,0,"A",0,2015-03-05,21,"House","City",1,1,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,0,0,0
233183270,0,0,0,"A",0,2015-03-05,69,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,0,0,0
265340470,1,0,1,"B",1,2015-03-05,89,"Apartment","City",1,1,1,"Low",1,1,"FB",0,1,0,0,0,0,0,0,93,1,18
274318410,0,0,0,"A",0,2015-03-05,88,"House","City",1,1,1,"Medium",4,1,"LI",0,1,0,0,0,0,0,0,1,0,0
282289860,0,0,0,"A",0,2015-03-05,61,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,1,99,1,29
290241740,0,0,0,"A",0,2015-03-05,54,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,0,0,0,0,96,1,21
306528090,0,0,0,"A",0,2015-03-05,34,"Apartment","City",1,1,1,"Low",1,1,"FB",0,1,1,0,0,1,1,1,99,1,28
321317560,0,0,0,"A",0,2015-03-05,90,"Apartment","Rural",1,0,1,"Low",0,0,"FB",0,0,1,0,0,0,0,0,0,0,0
379289450,1,1,0,"D",3,2015-03-05,19,"House","City",1,1,1,"High",4,1,"FB",0,1,0,0,0,1,2,0,99,1,28
383501440,0,0,0,"A",0,2015-03-05,19,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,0,0,0
452620516,0,0,0,"A",0,2015-03-05,88,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,1,99,1,26
452729080,0,0,0,"A",0,2015-03-05,54,"House","City",1,1,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,61,0,0
456206069,0,0,0,"A",0,2015-03-05,68,"Apartment","City",1,1,1,"Medium",4,1,"LI",0,0,1,0,0,0,0,0,44,0,0
460345570,0,0,0,"A",0,2015-03-05,39,"House","City",1,1,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,0,0,0
479559000,0,0,0,"A",0,2015-03-05,61,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,0,0,0,0,0,0,0,0,0,0
479898131,1,0,1,"B",1,2015-03-05,33,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,1,0,0,0,1,3,0,100,1,34
484907800,0,0,0,"A",0,2015-03-05,50,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,1,100,1,34
489000180,1,0,1,"B",1,2015-03-05,43,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,0,0,0
493433985,1,0,1,"B",1,2015-03-05,13,"Apartment","City",1,0,1,"Low",0,1,"FB",0,1,0,0,0,1,3,1,100,1,38
495868740,0,0,0,"A",0,2015-03-05,75,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,0,0,0,0,93,1,18
545948610,1,1,0,"B",1,2015-03-05,24,"Apartment","Rural",1,0,0,"Low",1,1,"FB",0,1,0,0,0,1,2,0,90,1,15
547872616,1,1,0,"C",2,2015-03-05,21,"House","City",1,1,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,93,1,17
567028610,0,0,0,"A",0,2015-03-05,97,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,0,30,0,0
586082950,0,0,0,"A",0,2015-03-05,80,"Apartment","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,1,98,1,23
597694060,0,0,0,"A",0,2015-03-05,61,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,0,95,1,19
621224342,0,0,0,"A",0,2015-03-05,69,"Apartment","Rural",1,0,0,"Low",1,0,"FB",0,1,1,0,0,1,1,0,99,1,27
