ID,Victim,CC_Fraud,Other_ID_Theft,Victim_Cat,Victim Cat Code,Date of Attack,Age,Dwelling,City_Rural,Computer,Tablet,Cell_Phone,HH_Income,No_of_CC,Social_Net,Social_Net_Acct,OL_Bank,Firewall,Malware Present,Frequent-Traveler,Security_Clearance,Kids_in_HH,Tot_Kids,Secure_Hnet,Sess_Cnt_1mos,Cyber_Atks,No_Cyber_Atks_1mo
423220740,0,0,0,A,0,2/27/2015,39,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,1,1,0,0,1,1,0,100,1,35
484608127,0,0,0,A,0,2/27/2015,92,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,1,98,1,26
494103320,0,0,0,A,0,2/27/2015,12,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,49,0,0
526833740,0,0,0,A,0,2/27/2015,60,Apartment,Rural,Yes,No,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,73,0,0
533530880,0,0,0,A,0,2/27/2015,89,Apartment,Rural,Yes,No,No,Low,0,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
538619840,0,0,0,A,0,2/27/2015,16,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,0,97,1,22
544290643,1,1,0,B,1,2/27/2015,11,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,1,0,0,0,1,3,0,99,1,26
549208940,1,0,1,B,1,2/27/2015,71,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
616430850,1,1,0,C,2,2/27/2015,60,Apartment,Rural,Yes,No,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,1,99,1,29
620677071,0,0,0,A,0,2/27/2015,59,House,City,Yes,Yes,Yes,High,4,Yes,LI,0,0,1,0,0,0,0,0,26,0,0
678519792,0,0,0,A,0,2/27/2015,100,House,City,Yes,Yes,Yes,High,5,Yes,LI,0,1,1,0,0,1,1,0,100,1,37
703940840,1,1,0,B,1,2/27/2015,40,Apartment,City,Yes,No,Yes,Low,1,No,FB,0,0,1,0,0,0,0,0,28,0,0
722183097,1,1,0,C,2,2/27/2015,29,Apartment,Rural,Yes,No,No,Medium,4,Yes,FB,0,1,0,0,0,0,0,1,99,1,28
778714290,0,0,0,A,0,2/27/2015,11,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,1,1,0,0,0,0,0,100,1,34
797687965,0,0,0,A,0,2/27/2015,72,House,City,Yes,Yes,Yes,High,4,No,FB,0,1,0,0,0,0,0,1,98,1,25
847824230,0,0,0,A,0,2/27/2015,61,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,1,99,1,31
915491140,1,0,1,D,3,2/27/2015,72,House,City,Yes,Yes,Yes,High,4,No,FB,0,1,1,0,0,1,1,0,100,1,34
997587979,1,1,0,B,1,2/27/2015,50,Apartment,Rural,Yes,No,Yes,Low,1,No,FB,0,0,1,0,0,0,0,0,88,1,14
002622557,0,0,0,A,0,2/28/2015,77,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,0,0,0,0,0,100,1,37
012714453,0,0,0,A,0,2/28/2015,13,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,1,0,0,1,1,1,100,1,34
145237010,0,0,0,A,0,2/28/2015,77,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,80,0,0
147025550,1,1,0,C,2,2/28/2015,44,Apartment,Rural,Yes,No,Yes,Medium,4,Yes,LI,0,1,0,0,1,1,3,0,0,0,0
184344580,0,0,0,A,0,2/28/2015,89,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,1,1,0,0,0,0,0,0,99,1,31
229793640,0,0,0,A,0,2/28/2015,80,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,1,0,0,0,0,1,100,1,39
258902550,0,0,0,A,0,2/28/2015,23,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,1,0,0,0,0,0,0
298407260,1,0,1,C,2,2/28/2015,22,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,0,1,0,0,0,0,0,24,0,0
351680860,0,0,0,A,0,2/28/2015,12,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,1,0,0,1,1,0,100,1,37
374060142,1,0,1,D,3,2/28/2015,19,House,City,Yes,Yes,Yes,High,5,No,FB,0,1,1,0,0,0,0,1,100,1,34
390463640,1,1,0,B,1,2/28/2015,51,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,1,0,0,0,1,2,1,100,1,33
405365834,0,0,0,A,0,2/28/2015,98,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,0,0,0,0,1,100,1,36
453242868,1,0,1,D,3,2/28/2015,14,House,City,Yes,Yes,Yes,High,4,Yes,LI,0,1,1,1,1,1,1,0,0,0,0
475298700,1,1,0,B,1,2/28/2015,94,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,94,1,18
490309930,0,0,0,A,0,2/28/2015,42,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,1,0,0,0,1,2,0,99,1,29
492913540,0,0,0,A,0,2/28/2015,26,Apartment,City,Yes,No,Yes,Medium,4,Yes,LI,0,1,0,0,0,1,2,1,99,1,31
556470496,0,0,0,A,0,2/28/2015,51,Apartment,City,Yes,Yes,Yes,Low,0,No,NA,0,0,1,0,0,0,0,0,36,0,0
606233710,0,0,0,A,0,2/28/2015,98,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,93,1,17
709584170,1,1,0,B,1,2/28/2015,65,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,86,1,13
729624360,0,0,0,A,0,2/28/2015,44,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,1,98,1,24
748640860,1,1,0,B,1,2/28/2015,18,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
749224350,1,1,0,D,3,2/28/2015,19,House,City,Yes,Yes,Yes,High,5,No,FB,0,1,0,0,0,0,0,1,99,1,29
763097775,0,0,0,A,0,2/28/2015,68,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
767428620,1,0,1,B,1,2/28/2015,33,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
775944464,1,1,0,C,2,2/28/2015,31,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
820133440,1,0,1,B,1,2/28/2015,29,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,1,95,1,20
828379200,1,1,0,D,3,2/28/2015,18,House,City,Yes,Yes,Yes,High,4,Yes,LI,0,0,1,0,0,0,0,0,51,0,0
829440559,0,0,0,A,0,2/28/2015,34,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,70,0,0
872908915,1,1,0,D,3,2/28/2015,18,House,City,Yes,Yes,Yes,High,4,Yes,LI,0,0,1,0,0,0,0,0,91,1,16
911150080,0,0,0,A,0,2/28/2015,94,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
959306700,0,0,0,A,0,2/28/2015,65,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,0,0,0,0,1,100,1,35
000785613,0,0,0,A,0,3/1/2015,73,Apartment,City,Yes,Yes,Yes,Low,1,No,NA,0,1,1,1,1,0,0,0,0,0,0
02861853,0,0,0,A,0,3/1/2015,30,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,0,0,0,0,0,0,0,0,0,0
005148456,0,0,0,A,0,3/1/2015,84,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,94,1,18
06532688,1,1,0,B,1,3/1/2015,95,Apartment,City,Yes,Yes,Yes,Low,1,No,FB,0,0,1,0,0,0,0,0,85,1,13
010690675,0,0,0,A,0,3/1/2015,76,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,92,1,17
19751444,0,0,0,A,0,3/1/2015,99,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,0,1,0,0,0,0,0,57,0,0
109794985,1,0,1,B,1,3/1/2015,38,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,90,1,15
115103920,0,0,0,A,0,3/1/2015,57,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
125998443,0,0,0,A,0,3/1/2015,84,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,1,0,0,0,0,0,1,100,1,33
186661490,0,0,0,A,0,3/1/2015,14,Apartment,City,Yes,Yes,Yes,Low,1,No,NA,0,0,1,0,0,0,0,0,47,0,0
187204740,0,0,0,A,0,3/1/2015,53,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
199689164,1,1,0,B,1,3/1/2015,42,Apartment,City,Yes,No,Yes,Low,0,No,FB,0,1,1,0,0,0,0,1,100,1,34
224923010,1,1,0,B,1,3/1/2015,92,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,77,0,0
225450500,1,1,0,C,2,3/1/2015,77,Apartment,Rural,Yes,No,Yes,Medium,4,Yes,LI,0,0,1,0,0,0,0,0,46,0,0
228054010,0,0,0,A,0,3/1/2015,100,Apartment,Rural,Yes,No,No,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,91,1,16
237867320,1,0,1,C,2,3/1/2015,30,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,1,1,1,1,1,1,1,0,100,1,34
240817850,0,0,0,A,0,3/1/2015,59,Apartment,City,Yes,No,Yes,Low,0,No,NA,0,0,1,0,0,0,0,0,78,0,0
269049990,1,0,1,B,1,3/1/2015,18,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
278874520,0,0,0,A,0,3/1/2015,69,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,0,0,0,0,1,100,1,39
283614540,0,0,0,A,0,3/1/2015,42,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
287954060,1,0,1,C,2,3/1/2015,23,Apartment,Rural,Yes,No,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,59,0,0
296660800,0,0,0,A,0,3/1/2015,69,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,28,0,0
297807820,0,0,0,A,0,3/1/2015,85,Apartment,Rural,Yes,No,Yes,Low,1,No,NA,0,1,1,0,0,1,1,1,100,1,39
300375640,0,0,0,A,0,3/1/2015,49,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,1,97,1,23
314438810,1,0,1,D,3,3/1/2015,100,House,City,Yes,Yes,Yes,High,5,Yes,LI,0,1,1,0,0,1,1,0,100,1,35
315550570,0,0,0,A,0,3/1/2015,22,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,1,0,0,0,0,0,1,99,1,28
321337820,1,0,1,D,3,3/1/2015,100,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,0,1,0,0,0,0,0,82,0,0
340530989,0,0,0,A,0,3/1/2015,88,Apartment,Rural,Yes,No,Yes,Low,1,No,NA,0,0,1,0,0,0,0,0,54,0,0
369205890,1,1,0,B,1,3/1/2015,98,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,0,96,1,20
371829273,0,0,0,A,0,3/1/2015,76,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,0,96,1,20
380709840,1,0,1,B,1,3/1/2015,48,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,85,1,13
412668310,0,0,0,A,0,3/1/2015,54,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,1,2,1,100,1,32
414308540,1,0,1,D,3,3/1/2015,19,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,1,0,0,0,0,0,1,99,1,29
455858570,1,1,0,B,1,3/1/2015,15,Apartment,Rural,Yes,No,No,Low,0,Yes,FB,0,1,0,0,0,0,0,1,99,1,28
474286150,1,0,1,C,2,3/1/2015,13,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
476324640,1,1,0,B,1,3/1/2015,59,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,84,1,12
483412488,0,0,0,A,0,3/1/2015,95,Apartment,City,Yes,Yes,Yes,Low,1,No,NA,0,1,1,0,0,0,0,1,100,1,36
491414720,0,0,0,A,0,3/1/2015,55,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,0,0,0,0,0,0,0,0,0
492191660,0,0,0,A,0,3/1/2015,50,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,0,1,0,0,0,0,0,54,0,0
498405530,1,0,1,B,1,3/1/2015,33,Apartment,Rural,Yes,No,No,Low,0,Yes,FB,0,1,0,0,0,0,0,1,99,1,28
506943432,1,1,0,D,3,3/1/2015,13,House,City,Yes,Yes,Yes,High,4,No,FB,0,1,0,0,0,0,0,0,99,1,30
514802750,1,0,1,B,1,3/1/2015,80,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,88,1,14
548613905,0,0,0,A,0,3/1/2015,87,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,1,1,1,1,1,0,0,0,0
550187910,1,0,1,B,1,3/1/2015,91,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,1,0,0,0,0,1,100,1,34
562020578,0,0,0,A,0,3/1/2015,48,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
562021930,0,0,0,A,0,3/1/2015,43,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,0,97,1,21
563123965,0,0,0,A,0,3/1/2015,99,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,0,0,0,1,3,0,98,1,24
570571761,0,0,0,A,0,3/1/2015,41,Apartment,City,Yes,No,Yes,Medium,4,No,FB,0,1,0,0,0,1,2,1,99,1,29
585058080,1,0,1,D,3,3/1/2015,97,House,City,Yes,Yes,Yes,High,4,Yes,LI,0,1,0,0,0,0,0,1,96,1,21
601336071,0,0,0,A,0,3/1/2015,97,House,City,Yes,Yes,Yes,High,4,Yes,LI,0,1,0,0,0,1,3,0,98,1,25
613888020,1,1,0,B,1,3/1/2015,22,Apartment,City,Yes,No,Yes,Low,0,No,FB,1,1,0,0,1,0,0,0,100,1,36
642695230,1,1,0,B,1,3/1/2015,64,Apartment,Rural,Yes,No,Yes,Low,0,No,FB,0,0,1,0,0,0,0,0,63,0,0
657349339,1,1,0,B,1,3/1/2015,66,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,1,2,0,99,1,30
658593890,1,0,1,B,1,3/1/2015,58,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,1,3,0,98,1,23
669555120,1,0,1,B,1,3/1/2015,23,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,1,0,0,0,0,1,100,1,35
672213920,0,0,0,A,0,3/1/2015,97,Apartment,Rural,Yes,No,No,Medium,4,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
685978397,0,0,0,A,0,3/1/2015,49,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,45,0,0
709252586,0,0,0,A,0,3/1/2015,53,House,City,Yes,Yes,Yes,High,5,No,FB,0,0,1,0,0,0,0,0,0,0,0
719896110,0,0,0,A,0,3/1/2015,88,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,1,98,1,26
735127050,1,1,0,B,1,3/1/2015,16,Apartment,Rural,Yes,No,No,Low,0,No,FB,0,1,1,0,0,0,0,0,100,1,38
744241401,0,0,0,A,0,3/1/2015,84,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,1,99,1,28
774197900,1,0,1,B,1,3/1/2015,34,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,1,0,0,0,1,3,1,98,1,25
784465655,1,0,1,C,2,3/1/2015,67,Apartment,Rural,Yes,No,Yes,Medium,4,No,FB,0,0,1,0,0,0,0,0,81,0,0
785899297,0,0,0,A,0,3/1/2015,22,Apartment,City,Yes,No,Yes,Low,0,No,NA,0,0,1,0,0,0,0,0,9,0,0
808944970,0,0,0,A,0,3/1/2015,14,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,1,1,0,0,1,1,0,100,1,36
818964023,0,0,0,A,0,3/1/2015,85,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,1,99,1,31
834011775,0,0,0,A,0,3/1/2015,29,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,1,0,0,0,1,2,0,99,1,28
837292654,0,0,0,A,0,3/1/2015,44,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,1,2,1,100,1,33
850324338,1,1,0,B,1,3/1/2015,19,Apartment,City,Yes,No,Yes,Low,1,No,FB,0,0,1,0,0,0,0,0,39,0,0
862436320,1,1,0,B,1,3/1/2015,21,Apartment,City,Yes,No,Yes,Low,1,No,FB,0,0,1,0,0,0,0,0,42,0,0
873427920,1,1,0,B,1,3/1/2015,28,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,1,99,1,31
881856820,0,0,0,A,0,3/1/2015,55,Apartment,Rural,Yes,No,Yes,Low,1,No,NA,0,1,0,0,0,0,0,1,99,1,28
886648272,0,0,0,A,0,3/1/2015,68,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,59,0,0
915617376,0,0,0,A,0,3/1/2015,67,Apartment,Rural,Yes,No,Yes,Medium,4,No,FB,0,1,0,0,0,1,3,0,0,0,0
915952580,0,0,0,A,0,3/1/2015,97,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,1,1,0,0,1,1,0,100,1,38
923712490,0,0,0,A,0,3/1/2015,55,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,0,1,0,0,0,0,0,25,0,0
928936720,0,0,0,A,0,3/1/2015,76,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,1,1,0,0,0,0,1,100,1,35
949065810,0,0,0,A,0,3/1/2015,46,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,1,2,0,99,1,30
976740830,1,0,1,C,2,3/1/2015,100,Apartment,Rural,Yes,No,No,Medium,4,Yes,FB,0,1,1,0,0,0,0,0,100,1,39
979659190,1,0,1,B,1,3/1/2015,16,Apartment,Rural,Yes,No,No,Low,0,No,FB,0,1,0,0,1,1,3,0,0,0,0
980524216,0,0,0,A,0,3/1/2015,95,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,1,3,1,97,1,23
999265792,0,0,0,A,0,3/1/2015,75,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,1,0,0,0,1,2,0,99,1,29
002027715,1,0,1,D,3,3/2/2015,28,House,City,Yes,Yes,Yes,High,4,No,FB,0,1,0,0,0,0,0,1,98,1,25
03848508,0,0,0,A,0,3/2/2015,58,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,0,1,0,0,0,0,0,33,0,0
006932454,1,1,0,B,1,3/2/2015,100,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,0,1,0,0,0,0,0,18,0,0
08909699,1,0,1,D,3,3/2/2015,95,House,City,Yes,Yes,Yes,High,4,Yes,LI,0,0,1,0,0,0,0,0,74,0,0
011021135,0,0,0,A,0,3/2/2015,59,Apartment,Rural,Yes,No,Yes,Low,1,No,NA,0,0,1,0,0,0,0,0,0,0,0
012635413,0,0,0,A,0,3/2/2015,13,Apartment,City,Yes,No,Yes,Low,1,No,NA,0,1,0,0,0,0,0,1,97,1,23
015995541,1,0,1,D,3,3/2/2015,60,House,City,Yes,Yes,Yes,High,4,No,FB,0,0,1,0,0,0,0,0,93,1,18
121868844,1,0,1,B,1,3/2/2015,23,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,64,0,0
131950060,1,1,0,B,1,3/2/2015,42,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,1,1,0,0,1,1,2,0,100,1,34
153237860,0,0,0,A,0,3/2/2015,22,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,0,1,0,0,0,0,0,71,0,0
178929889,0,0,0,A,0,3/2/2015,55,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,0,0,1,1,1,100,1,34
214172270,1,1,0,B,1,3/2/2015,10,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,1,1,0,0,0,0,1,100,1,34
230066920,1,1,0,B,1,3/2/2015,11,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,1,0,0,0,0,0,100,1,34
242693650,0,0,0,A,0,3/2/2015,66,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,0,0,0,0,1,100,1,37
255811150,0,0,0,A,0,3/2/2015,51,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,1,94,1,18
276885600,0,0,0,A,0,3/2/2015,14,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,50,0,0
282078150,1,0,1,B,1,3/2/2015,37,Apartment,City,Yes,Yes,Yes,Low,0,No,FB,0,0,1,0,0,0,0,0,24,0,0
296351300,0,0,0,A,0,3/2/2015,18,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,0,1,0,0,0,0,0,0,0,0
318684225,0,0,0,A,0,3/2/2015,72,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,18,0,0
324974990,0,0,0,A,0,3/2/2015,23,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,1,96,1,20
342466147,1,0,1,C,2,3/2/2015,22,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,0,1,0,0,0,0,0,38,0,0
355147262,1,0,1,D,3,3/2/2015,37,House,City,Yes,Yes,Yes,High,5,Yes,FB,0,0,1,0,0,0,0,0,90,1,15
356887980,0,0,0,A,0,3/2/2015,70,Apartment,City,Yes,No,Yes,Low,1,No,NA,0,1,1,0,0,1,1,0,100,1,38
359538694,0,0,0,A,0,3/2/2015,67,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,0,1,0,0,0,0,0,10,0,0
432702260,1,1,0,B,1,3/2/2015,20,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,1,96,1,20
434904970,1,1,0,D,3,3/2/2015,89,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,0,1,0,0,0,0,0,93,1,17
440972090,1,0,1,D,3,3/2/2015,37,House,City,Yes,Yes,Yes,High,5,Yes,FB,0,1,0,0,0,0,0,1,99,1,31
442594520,0,0,0,A,0,3/2/2015,67,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,0,1,0,0,0,0,0,29,0,0
450361100,0,0,0,A,0,3/2/2015,14,Apartment,City,Yes,No,Yes,Medium,4,No,FB,0,1,1,0,0,0,0,1,100,1,37
457680280,0,0,0,A,0,3/2/2015,58,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,73,0,0
493952026,0,0,0,A,0,3/2/2015,73,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,1,99,1,26
496738796,1,0,1,B,1,3/2/2015,36,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,1,0,0,0,1,3,0,98,1,25
504024206,0,0,0,A,0,3/2/2015,90,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,1,2,0,99,1,28
557876500,1,0,1,B,1,3/2/2015,18,Apartment,City,Yes,No,Yes,Low,0,No,FB,0,1,1,0,0,1,1,0,100,1,38
560948930,0,0,0,A,0,3/2/2015,64,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,0,0,0,0,1,100,1,35
590529616,0,0,0,A,0,3/2/2015,58,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,85,1,13
600586640,0,0,0,A,0,3/2/2015,14,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,1,0,0,0,0,1,100,1,33
603256450,1,0,1,B,1,3/2/2015,85,Apartment,Rural,Yes,No,Yes,Low,1,No,FB,0,0,1,0,0,0,0,0,12,0,0
613606760,1,0,1,B,1,3/2/2015,33,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,43,0,0
652640817,0,0,0,A,0,3/2/2015,71,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,14,0,0
653478754,1,1,0,D,3,3/2/2015,38,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,1,1,0,0,1,1,0,100,1,35
656307892,1,1,0,C,2,3/2/2015,14,Apartment,City,Yes,No,Yes,Medium,4,No,FB,0,0,1,0,0,0,0,0,37,0,0
665560783,0,0,0,A,0,3/2/2015,87,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,1,2,0,0,0,0
693059428,1,1,0,D,3,3/2/2015,28,House,City,Yes,Yes,Yes,High,4,No,FB,0,1,0,0,0,0,0,1,96,1,21
720273065,0,0,0,A,0,3/2/2015,13,Apartment,City,Yes,No,Yes,Low,1,No,NA,0,0,1,0,0,0,0,0,78,0,0
720732400,0,0,0,A,0,3/2/2015,60,Apartment,City,Yes,Yes,Yes,Low,1,No,NA,0,1,0,0,0,0,0,1,99,1,30
722724640,0,0,0,A,0,3/2/2015,73,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,0,0,1,1,1,100,1,38
744240540,0,0,0,A,0,3/2/2015,81,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,0,0,0,0,0,1,99,1,29
765017190,1,0,1,D,3,3/2/2015,12,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
788499512,0,0,0,A,0,3/2/2015,78,Apartment,Rural,Yes,No,Yes,Low,1,No,NA,0,1,0,0,0,0,0,1,99,1,31
791062122,1,1,0,B,1,3/2/2015,16,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,1,1,0,0,0,0,0,0,99,1,30
793851310,1,0,1,B,1,3/2/2015,92,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,1,0,0,0,0,0,0,95,1,20
816775721,1,1,0,B,1,3/2/2015,18,Apartment,City,Yes,No,Yes,Low,0,No,FB,0,0,1,0,0,0,0,0,80,0,0
832934603,1,1,0,B,1,3/2/2015,22,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,0,0,0,0,0,0,0,0,0,0
843732290,1,0,1,B,1,3/2/2015,38,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,1,3,1,98,1,25
